,YEAR,INST_ID,INST_NAME,INST_STATE,EXP_TOT,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_NR,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_CLIN_TRIAL,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_NR,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND
10,2019,1012,University of Arizona,AZ,672038,308463,274758,12322,125220,150910,3191,39757,193819,396349,14255,31641,17011,70416,221289,315895,2107683,0,0,21896548,0,0,0,0,0,0,0,2815318,0,1500000,22820126,24320126,0,0,17400000,17400000
11,2019,1013,University of Arkansas at Pine Bluff,AR,8314,24000,3200,1200,200,0,50,9037,0,5000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2019,1014,Arkansas State University,AR,8238,7087,59829,949,3971,2332,532,4100,1060,19176,457,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2019,1015,University of Central Arkansas,AR,2253,0,36903,4341,3170,15316,4565,1625,1619,15732,2701,1535,0,0,0,0,0,0,0,0,0,0,0,530000,0,0,0,0,0,0,530000,530000,0,0,0,0
14,2019,1016,University of Arkansas at Little Rock,AR,7079,0,14241,14298,55309,0,0,0,2957,9625,4984,0,0,0,0,0,0,0,0,0,0,0,0,2600000,0,0,0,0,0,0,2600000,2600000,0,0,0,0
15,2019,1017,"University of Arkansas, Fayetteville",AR,146029,390170,74174,4803,199248,8751,1625,1888,24387,87530,8803,10528,0,3451,0,863000,0,0,0,0,0,0,0,350000,0,0,592000,0,0,0,1805000,1805000,0,1000000,12800000,13800000
16,2019,1018,University of Arkansas for Medical Sciences,AR,139187,0,136534,0,0,96086,0,0,0,0,0,0,0,0,199803,0,0,0,0,3511192,0,0,0,0,0,0,0,3511192,0,0,3511192,3511192,0,0,0,0
17,2019,1019,California Institute of Technology,CA,363007,0,216340,8478,169049,0,0,0,60953,280720,0,7479,0,0,0,0,12905000,0,7158500,0,0,0,4752947,9800400,0,0,0,0,0,0,34616847,34616847,0,0,108187000,108187000
18,2019,1020,California State University-Fullerton,CA,5724,0,27129,17247,44298,8347,5951,0,3294,22355,7881,11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2019,1021,California State University-Long Beach,CA,18408,0,44143,2844,57865,10389,2002,0,3098,22025,14349,5621,0,0,0,0,9099000,0,0,0,0,0,0,0,4961679,0,0,0,0,14060679,0,14060679,0,0,0,0
20,2019,1022,California State University-Los Angeles,CA,9487,4208,11643,870,13528,5231,870,0,2925,12838,1874,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2019,1023,California State University-Dominguez Hills,CA,1582,0,4124,624,0,180,0,0,612,3529,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2019,1024,California State University-San Bernardino,CA,11535,0,8541,2166,0,10416,958,0,1205,10416,12577,14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2019,1025,California Polytechnic State University-San Luis Obispo,CA,15860,27153,40422,16315,68222,9515,5200,3987,13500,23748,2030,1680,1050,16712,0,921732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921732,921732,0,15000000,56500000,71500000
24,2019,1026,California State Polytechnic University-Pomona,CA,7538,2169,4526,2700,2326,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2019,1027,California State University-Chico,CA,2298,1145,10000,588,2918,945,500,600,1337,3764,706,5034,0,400,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,15381940,0,15381940
26,2019,1028,California State University-Fresno,CA,8414,50310,16826,105,11052,5235,0,0,2019,12238,4814,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2019,1029,Humboldt State University,CA,14983,23205,29689,571,11866,6376,2135,5469,7501,6929,3705,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2019,1030,San Diego State University,CA,69858,0,51377,9729,44525,26674,3282,5285,8132,32344,45119,13671,1000,0,0,0,0,0,1050000,0,0,0,0,0,0,0,0,0,0,1050000,0,1050000,0,0,0,0
29,2019,1031,California State University-Northridge,CA,17036,0,28817,1778,29024,16694,0,0,5790,27846,8453,3069,0,0,0,0,0,0,0,0,0,0,0,1345459,0,0,0,0,0,1345459,0,1345459,0,0,0,0
30,2019,1032,San Jose State University,CA,38252,12690,31997,3612,37999,11921,2941,1132,34072,32772,3282,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43661200,43661200
31,2019,1033,Claremont Graduate University,CA,11142,0,0,430,0,8574,332,0,0,0,4080,7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2019,1034,Harvey Mudd College,CA,3717,0,8291,10021,15586,0,3398,0,0,18252,537,0,0,0,0,0,0,0,0,0,0,0,0,314000,0,0,0,0,0,0,314000,314000,0,0,9503500,9503500
33,2019,1035,Pomona College,CA,2425,2100,31000,5300,0,0,5500,3000,7500,40000,9000,7600,0,0,0,0,0,300000,0,0,0,0,0,0,300000,0,0,0,0,0,600000,600000,0,0,0,0
34,2019,1036,Loma Linda University,CA,22922,0,69952,0,4625,19984,0,0,470,0,0,0,7846,0,88481,0,605433,0,0,2738538,0,0,0,0,0,0,0,605433,0,0,3343971,3343971,0,0,0,0
35,2019,1037,Occidental College,CA,1432,0,48000,0,0,1314,9645,0,21000,48300,2238,32682,0,0,0,0,13000000,0,0,0,387369,0,0,777955,0,250000,0,0,0,0,14415324,14415324,0,0,0,0
36,2019,1038,Stanford University,CA,1106314,0,540635,25899,257241,507647,5196,6821,50158,271815,22412,29778,9079,13354,913582,0,574000,0,0,1728000,0,0,401000,5159000,0,0,0,1728000,0,0,7862000,7862000,0,0,119909000,119909000
37,2019,1039,University of California-Berkeley,CA,747690,0,724440,22068,572292,92464,38817,209161,72359,377771,44340,216902,0,37513,0,0,5500000,0,1000000,3000000,0,23900000,300000,8000000,0,300000,2000000,0,0,8000000,36000000,44000000,0,0,0,0
38,2019,1040,University of California-Davis,CA,774775,757974,927250,25717,327030,510383,14195,25791,84363,181716,40494,79751,323889,114057,483252,0,39475900,0,921400,4229000,0,0,0,23828000,0,0,0,0,0,4233000,64221300,68454300,0,0,13533000,13533000
39,2019,1041,University of California-Irvine,CA,399295,0,453526,59486,262169,376133,16836,0,39999,221864,50613,87796,0,0,376133,0,2426872,0,14120137,4899081,0,0,0,623222,0,1633553,0,4899081,0,6916735,16786130,23702865,0,13772636,29287510,43060146
40,2019,1042,University of California-Los Angeles,CA,1242619,1005,429330,41566,260512,1220672,37903,0,133954,327837,78987,159384,0,226483,1049017,0,1630743,0,1621123,9479804,0,0,544613,684900,0,0,1036725,7595180,0,0,14997908,14997908,0,0,177400000,177400000
41,2019,1043,University of California-Riverside,CA,162054,334709,189722,23191,160155,41206,16595,2213,37099,148738,42474,22794,0,25604,41206,2240000,3788000,0,1720000,12340000,299000,0,64778000,29513000,0,0,0,12340000,0,22019000,92659000,114678000,0,0,27405000,27405000
42,2019,1044,University of California-San Diego,CA,1256171,0,300809,0,674362,857936,16535,0,332438,284817,59022,133080,53843,292020,885373,0,27414831,0,1652000,61560754,1010301,0,52396995,13509563,0,0,819796,13227889,0,0,158364240,158364240,0,0,3689000,3689000
43,2019,1045,University of California-San Francisco,CA,1595732,0,314900,0,0,1374000,0,0,0,0,0,15900,0,193500,1898300,0,54200000,0,0,108400000,0,0,0,0,0,0,0,162600000,0,13000000,149600000,162600000,0,0,0,0
44,2019,1046,University of California-Santa Barbara,CA,223349,0,156295,22268,227271,1419,9168,32272,74523,170888,40367,94828,0,48394,0,0,4337184,504000,1432610,0,0,0,2363256,4172793,616380,3273907,0,0,0,4645238,12054892,16700130,0,0,65010000,65010000
45,2019,1047,University of California-Santa Cruz,CA,123221,0,110867,6928,104127,0,11763,0,125060,178398,24556,52156,0,27865,0,0,0,0,360855,0,0,0,0,1580609,0,756589,0,0,0,0,2698053,2698053,0,0,0,0
47,2019,1049,University of Southern California,CA,854673,0,237776,187622,146886,236515,828,0,78009,72090,22973,46277,79342,22904,353310,0,27910816,5053700,21108731,4989918,0,0,6258937,4669938,0,1887943,0,2673367,0,0,71879983,71879983,0,0,36852500,36852500
48,2019,1050,University of the Pacific,CA,2228,0,2752,1900,17733,8393,4058,0,4253,19205,2355,2777,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2019,1052,Colorado School of Mines,CO,58288,0,15265,2516,109369,0,0,0,11311,33488,0,0,0,14645,0,0,306980,0,564802,0,0,0,0,0,0,0,0,0,0,0,871782,871782,0,0,0,0
50,2019,1053,University of Northern Colorado,CO,3722,0,16235,480,0,12415,4536,74,2986,9756,3706,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2019,1054,"Colorado State University, Fort Collins",CO,356951,157454,195165,5847,228928,249824,4897,167520,63713,99461,12591,7209,21818,49071,0,0,2338740,0,270000,0,0,0,0,579573,0,0,310133,0,0,1939959,1558487,3498446,0,6697735,20814798,27512533
52,2019,1055,University of Colorado at Boulder,CO,488883,0,175711,22789,281631,7551,3065,40455,135220,252416,58438,10338,8191,0,0,0,796770,0,5162824,0,0,316208,5541075,1037314,638159,0,0,0,0,0,13492350,13492350,0,0,9198819,9198819
53,2019,1056,University of Denver,CO,21618,0,22507,1424,29346,0,1081,0,650,27512,17811,22460,0,0,0,0,0,0,0,0,0,0,0,394019,0,0,0,0,0,0,394019,394019,0,0,0,0
54,2019,1060,Wesleyan University,CT,8529,0,30565,2106,0,0,3274,7358,8450,42243,13554,8175,0,0,0,0,999008,0,0,0,0,0,0,920000,282000,0,0,0,0,0,2201008,2201008,0,0,0,0
55,2019,1061,Yale University,CT,972856,0,726191,27768,123091,984003,17709,48407,37879,229285,43684,171818,40800,37571,1292418,0,50068608,0,8146174,39703245,0,3258754,881015,9008799,2694096,300871,0,88965071,0,0,114061562,114061562,0,0,0,0
56,2019,1062,Delaware State University,DE,18916,28774,28446,19800,2400,7654,1685,8310,2770,119454,32888,4888,0,620,0,0,426000,0,0,0,0,0,0,0,0,0,0,0,400000,0,26000,426000,0,0,0,0
57,2019,1063,University of Delaware,DE,179560,111252,17217,8101,143572,43299,1524,8355,61202,96917,15704,10816,3836,7698,0,1565392,0,0,1392043,327359,0,0,391941,924360,0,254793,0,0,0,327915,4527973,4855888,0,0,81192468,81192468
58,2019,1064,American University,DC,31906,0,7823,1408,0,698,2247,7755,0,16265,6059,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12972680,12972680
59,2019,1065,The Catholic University of America,DC,24269,0,21807,3595,29688,6868,902,0,0,48031,6350,7558,0,0,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,800000,800000,0,0,0,0
60,2019,1066,Gallaudet University,DC,7046,0,3545,1631,0,639,655,315,473,913,3528,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2019,1067,George Washington University,DC,242029,0,204851,28701,98326,167034,4214,538,0,72234,3728,10245,0,25316,160495,0,0,0,0,1755000,0,0,0,13445000,350000,0,0,1755000,0,0,15550000,15550000,0,0,0,0
62,2019,1068,Georgetown University,DC,192160,0,109253,1946,0,159418,1222,0,0,56591,5982,148320,132747,0,183750,0,1100000,0,0,700000,0,0,0,1500000,0,0,0,700000,0,0,3300000,3300000,0,0,0,0
63,2019,1069,Howard University,DC,44592,0,137828,10100,42174,162518,8396,0,11290,15415,16441,44672,5200,7503,49695,0,1139000,0,828000,8073000,0,0,0,311000,0,0,0,6140000,0,0,10351000,10351000,0,0,0,0
64,2019,1071,Florida Institute of Technology,FL,16343,0,40250,14720,85609,0,2000,0,10000,60000,22197,0,8197,0,0,0,0,0,3326986,0,0,0,0,0,0,0,0,0,1416000,1484139,426847,3326986,0,0,0,0
65,2019,1072,Embry-Riddle Aeronautical University,FL,16601,0,1800,4003,28643,0,3916,0,3000,15305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2500000,721945,4221945
66,2019,1073,Florida A&M University,FL,34437,42569,26317,709,40958,20868,0,10090,12390,2300,207,2278,3552,0,0,514049,0,0,0,0,0,0,0,0,0,0,0,0,514049,0,0,514049,581691,0,0,581691
67,2019,1074,Florida Atlantic University,FL,44634,39437,122977,0,34271,958,0,2818,9799,23643,9760,5038,4575,38342,27800,0,582464,0,0,0,0,0,0,0,0,0,0,582464,0,0,582464,582464,0,0,0,0
68,2019,1075,Florida State University,FL,260486,0,60800,6700,122000,26500,2300,2900,31300,141400,35700,23400,0,0,19900,0,24500000,0,6225284,0,0,0,642857,8169443,0,0,0,0,0,0,39537584,39537584,0,4700000,0,4700000
69,2019,1076,Nova Southeastern University,FL,22406,0,53104,0,0,61371,121,1252,87448,360,5000,0,44800,0,65938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2019,1077,University of Florida,FL,831362,2139829,556702,25214,525400,509765,10491,160315,27677,214483,45602,37663,16501,0,652988,1795426,0,0,1717145,501534,0,0,0,782113,0,0,0,0,0,2203931,2592287,4796218,0,6610056,1029670,7639726
71,2019,1078,University of Miami,FL,355132,0,117914,888,14314,170946,0,12920,19136,29248,12730,291,12090,0,281715,0,0,310360,1080282,4591400,0,0,3028915,0,0,0,0,4591400,0,0,9010957,9010957,0,0,0,0
72,2019,1081,Clark Atlanta University,GA,7810,0,26000,8000,2500,0,400,0,0,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2019,1082,Emory University,GA,693172,0,442658,224,0,307274,3980,20291,0,99514,39678,12407,2729,0,646792,0,2475534,0,0,1674255,250000,250000,0,1193916,0,0,0,4147675,0,0,5843705,5843705,0,0,0,0
74,2019,1083,Fort Valley State University,GA,3916,188118,56639,18242,19724,32832,54728,0,0,63356,13884,13884,0,0,0,2835558,0,0,0,0,0,0,0,0,0,0,0,0,0,2835558,0,2835558,0,6501558,0,6501558
75,2019,1084,Georgia Southern University,GA,12150,5125,44398,1902,64752,3708,1820,0,1712,14499,8174,5989,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,5000000,0,5000000,0,18350000,0,18350000
76,2019,1085,Georgia State University,GA,133302,0,109865,306,0,9216,0,0,6256,63450,26000,699,0,0,0,0,590000,0,0,0,0,0,3000000,980000,2235000,0,0,0,0,6805000,0,6805000,0,0,0,0
77,2019,1086,Augusta University,GA,99043,0,195343,500,0,73757,1000,1000,0,1000,500,500,5250,0,205352,0,440000,0,0,0,0,0,0,0,0,0,0,440000,0,440000,0,440000,0,0,0,0
78,2019,1087,Morehouse College,GA,4365,0,10600,1611,0,0,900,0,0,7200,7400,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2019,1089,Savannah State University,GA,1793,2300,7950,5120,7798,0,1150,4770,6550,4073,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2019,1090,Spelman College,GA,1673,600,16024,5036,1434,0,6434,1168,0,52354,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2019,1091,University of Georgia,GA,390773,2022401,363971,2793,149217,417891,345,304597,232696,98059,41031,15330,34298,297143,0,5300000,480000,0,807000,3859000,0,0,0,0,0,0,0,0,0,4262064,6183936,10446000,0,0,51882655,51882655
82,2019,1093,University of Hawaii at Manoa,HI,272971,5978,263622,23130,112185,172597,7852,23285,223775,143467,17488,85539,0,0,168383,4312500,1021972,0,0,0,2437500,0,2177507,2498146,0,0,0,821972,0,11957324,490301,12447625,0,43000000,0,43000000
83,2019,1094,Boise State University,ID,37959,0,30794,5252,49874,2706,1428,1532,13490,15213,488,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745350,11118669,13864019
84,2019,1095,Idaho State University,ID,17659,0,37046,4214,132189,19937,901,0,13577,27846,10757,6919,840,42443,0,0,1385600,0,350000,0,0,0,0,0,0,0,0,0,0,0,1735600,1735600,0,0,4000000,4000000
85,2019,1096,University of Idaho,ID,105578,191319,134665,3644,53888,16369,1325,32265,11724,32507,321,4456,0,0,0,692600,5386767,264767,933745,0,264766,0,0,1354000,0,0,0,0,0,4649900,4246745,8896645,0,0,7781000,7781000
86,2019,1097,Bradley University,IL,1201,0,13274,1135,23099,769,0,0,0,8494,3845,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2019,1098,Midwestern University,IL,10173,481,94854,0,0,26634,0,0,635,0,251,0,1072,0,39839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10409200,10409200
88,2019,1099,Rosalind Franklin University of Medicine & Science,IL,16765,0,383971,0,0,15000,0,0,0,0,0,0,1650,0,383977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2019,1100,DePaul University,IL,6325,3035,18650,6600,0,0,3600,3035,0,16620,6000,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2019,1101,Illinois Institute of Technology,IL,32566,4021,8000,7473,93274,0,6913,0,0,18484,2642,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2019,1104,Loyola University Chicago,IL,37049,3100,268994,5693,3297,58869,6425,3000,0,13582,1622,5727,6815,0,83087,0,0,0,0,0,0,0,0,845190,0,0,0,0,0,0,845190,845190,0,0,0,0
93,2019,1105,Northern Illinois University,IL,18965,0,32459,3804,10518,3538,886,0,9688,39508,18332,4253,0,0,0,0,0,0,0,0,0,0,0,0,3136847,0,0,0,0,0,3136847,3136847,0,0,0,0
