YEAR,INST_ID,INST_NAME,submission_flag,fice,inst_type,biomed_type_code,inst_state,hdg_code,toc_code,HBCU_FLAG,AAMC_FLAG,AACOM_flag,med_school_flag,epscor_flag,idea_flag,region,exp_tot_2006,biomed_tot,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q9Box,P1Q9AGR,P1Q9BIO,P1Q9COS,P1Q9ENG,P1Q9HLTH,P1Q9MATH,P1Q9PHY1,P1Q9PHY2,P1Q9PSY,P1Q9SOC,P1Q9OTH,P1Q11Box,P1Q11,P1Q12Box,P1Q12,P1Q13A1,P1Q13B1,P1Q13C1,P1Q13TOT1,P1Q13A2,P1Q13B2,P1Q13C2,P1Q13TOT2,P1Q14Box,P1Q14AGR,P1Q14BIO,P1Q14COS,P1Q14ENG,P1Q14HLTH,P1Q14MATH,P1Q14PHY1,P1Q14PHY2,P1Q14PSY,P1Q14SOC,P1Q14OTH,P1Q16Box,P1Q16,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q19Box,P1Q19A,P1Q19B,P1Q20Box,P1q20AGR_1,P1q20BIO_1,P1q20COS_1,P1q20ENG_1,P1q20HLTH_1,P1q20MATH_1,P1q20PHY1_1,P1q20PHY2_1,P1q20PSY_1,P1q20SOC_1,P1q20OTH_1,P1q20AGR_2,P1q20BIO_2,P1q20COS_2,P1q20ENG_2,P1q20HLTH_2,P1q20MATH_2,P1q20PHY1_2,P1q20PHY2_2,P1q20PSY_2,P1q20SOC_2,P1q20OTH_2,P1Q22Box,P1Q22A,P1Q22B,P1Q23Box,P1Q23AGR_1,P1Q23BIO_1,P1Q23COS_1,P1Q23ENG_1,P1Q23HLTH_1,P1Q23MATH_1,P1Q23PHY1_1,P1Q23PHY2_1,P1Q23PSY_1,P1Q23SOC_1,P1Q23OTH_1,P1Q23AGR_2,P1Q23BIO_2,P1Q23COS_2,P1Q23ENG_2,P1Q23HLTH_2,P1Q23MATH_2,P1Q23PHY1_2,P1Q23PHY2_2,P1Q23PSY_2,P1Q23SOC_2,P1Q23OTH_2,P1Q25Box,P1Q25A,P1Q25B
2007,1150,University of Maryland College Park,Y,002103,A,N,MD,1,1,0,0,0,0,0,0,3,354244,.,1,1,1,1,1,1,1,0,0,1,331146,1,128640,1,30128,1,215889,1,11246,1,14765,1,30423,1,163265,1,25786,1,36064,0,0,0,0,S,1,526238,6291146,0,0,0,0,0,4836502,0,0,0,0,S,1,1,0,825000,10828886,11653886,0,0,7803400,7803400,1,0,750000,0,0,300000,0,0,1227753,0,0,0,0,S,1,0,0,0,0,0,0,0,3599060,0,0,0,0,0,0,0,0,0,0,3400,0,0,0,0,S,S,1,20200000,24100000,0,0,0,0,0,24970000,3900000,975000,0,16500000,30600000,0,0,0,0,0,22700000,30600000,0,0,0,S,S,1,0,0,0,0,0,0,0,98425000,0,0,0,0,0,0,46100000,0,0,0,99500000,0,0,0,0,S,S
2007,1151,University of Maryland Baltimore,Y,002104,A,N,MD,1,1,0,1,0,1,0,0,3,405260,.,1,1,1,1,1,1,1,1,1,0,0,1,144360,0,0,0,0,1,472731,0,0,0,0,0,0,0,0,1,13800,0,0,7000,1,522664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,33129000,0,0,0,0,0,0,0,0,0,0,27828,0,0,0,0,0,0,1,0,0,1,0,1921345,0,0,14238989,0,0,0,0,0,0,0,58692416,0,0,102944683,0,0,0,0,0,0,1,16160334,155174808,1,0,93724400,0,0,193749600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,275660000,0
2007,1152,University of Maryland Baltimore County,Y,002105,A,N,MD,1,1,0,0,0,0,0,0,3,65718,.,1,1,1,1,1,1,1,0,0,0,0,1,40716,1,36924,1,35079,1,324,1,4281,1,7999,1,56506,1,17066,1,18150,1,25261,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,0,0,520000,0,554000,0,0,592500,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,11195000,0,0,29978000,20234000,0,0,1670000,0,0,0,0,0,8895000,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,39005000,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1154,Amherst College,Y,002115,A,N,MA,3,2,0,0,0,0,0,0,2,3388,.,1,1,0,0,0,1,0,0,0,0,0,1,14000,1,1900,0,0,0,0,1,1600,1,4400,1,20000,1,1700,1,6400,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1155,Boston College,Y,002128,A,N,MA,1,2,0,0,0,0,0,0,2,35659,.,1,1,0,0,0,0,1,0,0,0,0,1,27866,0,0,0,0,1,1213,1,140,1,6323,1,49475,1,3500,1,8571,0,0,0,0,S,1,0,326507,0,0,0,0,0,7291636,0,0,0,0,S,0,0,0,0,7618143,7618143,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1156,Boston University,Y,002130,A,N,MA,1,2,0,1,0,1,0,0,2,255615,.,1,1,1,1,1,1,1,1,1,0,0,1,223583,1,7418,1,70208,1,208878,1,4894,1,18929,1,111672,1,13414,1,7261,0,0,19527,1,291496,1,0,8750000,0,3535000,1150000,0,0,1650000,656000,0,0,1,5000000,1,1,0,0,15741000,15741000,141500000,0,56000000,197500000,1,252000,12900000,0,500000,1260000,0,861000,12935000,340000,0,0,1,715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16400000,545000,5150000,15300000,400000,1400000,8200000,1000000,530000,0,1,0,15300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,1157,Brandeis University,Y,002133,A,N,MA,1,2,0,0,0,0,0,0,2,57017,.,1,1,0,1,0,0,1,0,0,0,0,1,95743,1,3969,0,0,0,0,1,1045,0,0,1,33997,1,12692,1,6152,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,2,S,S,S,S,2000000,0,55980000,57980000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1158,Clark University,Y,002139,A,N,MA,1,2,0,0,0,0,0,0,2,5304,.,1,1,0,0,0,1,0,0,0,0,0,1,15000,0,0,0,0,0,0,1,2000,0,0,1,3000,1,10000,1,8000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1159,Harvard University,Y,002155,A,N,MA,1,2,0,1,0,1,0,0,2,453156,.,1,1,1,1,1,1,1,1,1,1,19208,1,988965,1,27534,1,157009,1,65979,1,52197,1,80482,1,377417,1,61914,1,318107,1,126140,100,1,675406,1,829363,48801677,546833,17817136,2124718,1093666,5339158,22949923,1666777,2782148,5468328,1,36455519,1,1,0,0,109419727,109419727,0,0,8903520,8903520,1,0,65694820,0,547043,949174,492037,2500000,53489547,2500000,4794502,2460183,1,15964193,1,0,195000000,0,68000000,0,0,0,0,0,0,0,0,173000,0,65000,0,0,0,0,0,0,0,1,0,0,1,0,19491368,429957,1003232,1146551,859913,0,0,286638,1146551,4299567,0,0,0,0,0,0,0,0,0,0,0,1,28663777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,1160,University of Massachusetts Lowell,Y,002161,A,N,MA,1,1,0,0,0,0,0,0,2,27635,.,1,1,1,1,1,1,0,0,0,0,0,1,12445,1,6508,1,60264,1,38331,0,0,1,10550,1,55371,1,1000,1,23507,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1161,New England College of Optometry,Y,002164,A,N,MA,3,2,0,0,0,0,0,0,2,1711,.,1,1,0,1,0,0,0,0,1,0,0,1,3786,0,0,0,0,1,4391,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1163,Mount Holyoke College,Y,002192,A,N,MA,2,2,0,0,0,0,0,0,2,2563,.,1,1,1,0,0,1,0,0,0,0,0,1,10096,1,653,0,0,0,0,1,1030,1,4780,1,11368,1,10737,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1164,Northeastern University,Y,002199,A,N,MA,1,2,0,0,0,0,0,0,2,66495,.,1,1,1,1,0,1,1,0,0,0,0,1,50110,1,5757,1,59272,1,30277,0,0,0,0,1,37862,1,13086,1,5945,0,0,0,0,S,1,0,1750000,0,750000,1000000,0,0,1200000,500000,0,0,0,S,0,0,0,0,5200000,5200000,S,S,S,S,1,0,2100000,0,1500000,1500000,0,0,1250000,600000,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,1500000,0,500000,750000,0,0,1000000,500000,0,0,0,1000000,0,500000,1000000,0,0,1250000,250000,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1165,Smith College,Y,002209,A,N,MA,2,2,0,0,0,0,0,0,2,3884,.,1,1,1,1,0,1,0,0,0,0,0,1,16114,1,926,1,3318,0,0,1,1099,1,9604,1,27042,1,11151,1,2723,0,0,0,0,S,1,0,0,1100000,800000,0,0,0,860000,0,0,0,0,S,0,0,0,0,2760000,2760000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1166,University of Massachusetts Dartmouth,Y,002210,A,N,MA,1,1,0,0,0,0,0,0,2,19171,.,1,1,1,2,0,0,0,0,0,0,0,1,5632,1,1275,1,26654,1,518,0,0,1,10049,1,11612,1,1029,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1167,Tufts University,Y,002219,A,N,MA,1,2,0,1,0,1,0,0,2,128965,.,1,1,1,1,0,1,2,1,1,0,0,1,51555,1,1455,1,53328,1,216536,1,3500,1,4180,1,43929,1,9377,1,10900,0,0,4500,1,162912,1,0,1117733,0,0,9540622,0,0,1688649,0,0,0,1,7560622,0,0,0,0,12347004,12347004,S,S,S,S,1,0,0,0,0,28035340,0,0,285000,0,0,0,1,26035340,1,0,67500000,0,67500000,65000000,0,0,0,0,0,30627000,0,61875,0,61875,59125,0,0,0,0,0,11575,1,65000000,59125,1,0,0,0,0,15800000,0,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,1168,University of Massachusetts Amherst,Y,002221,A,N,MA,1,1,0,0,0,0,0,0,2,136057,.,1,1,1,1,1,1,1,0,0,1,162048,1,102979,1,37893,1,179138,1,23273,1,4685,1,18366,1,95936,1,37608,1,17496,0,0,0,0,S,1,525531,6027895,1417887,746034,539350,1497120,1087534,4514885,1248000,1292836,0,0,S,1,2,0,4886995,14010077,18897072,1409445,0,11558365,12967810,1,1169215,991700,273922,1461200,0,251100,0,957600,510000,370000,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,16741000,0,0,0,1586342,1007837,6501821,0,0,0,97994197,74414540,9745458,36172412,13140366,12864144,8168342,52711191,16311754,19686799,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1169,University of Massachusetts Boston,Y,002222,A,N,MA,1,1,0,0,0,0,0,0,2,21056,.,1,1,1,1,1,1,0,0,0,0,0,1,44490,1,2815,1,2625,1,5850,0,0,1,9827,1,25669,1,8907,1,23254,0,0,0,0,S,1,0,0,0,0,760000,0,0,0,0,0,0,0,S,1,1,0,0,760000,760000,0,0,750000,750000,1,0,0,0,0,0,0,0,0,500000,0,6500000,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,75000000,5000000,25000000,0,0,50000000,50000000,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1170,Wellesley College,Y,002224,A,N,MA,3,2,0,0,0,0,0,0,2,4032,.,1,1,1,0,0,1,0,0,0,0,0,1,3610,1,275,0,0,0,0,1,40,1,500,1,2830,1,80,1,225,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1171,Williams College,Y,002229,A,N,MA,2,2,0,0,0,0,0,0,2,4074,.,1,1,1,1,0,1,0,0,0,0,0,1,31566,1,8200,0,0,0,0,1,9955,1,20258,1,60333,1,12444,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1172,Woods Hole Oceanographic Institution,Y,002230,A,N,MA,1,2,0,0,0,0,0,0,2,121888,.,1,1,0,0,0,1,1,0,0,0,0,1,60447,1,1344,1,55600,0,0,0,0,1,47617,1,93399,0,0,0,0,0,0,0,0,S,1,0,4100000,0,683000,0,0,283000,1653000,0,0,0,0,S,0,0,0,0,6719000,6719000,S,S,S,S,1,0,0,560000,0,0,0,0,400000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,1400000,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1173,Worcester Polytechnic Institute,Y,002233,A,N,MA,1,2,0,0,0,0,0,0,2,14483,.,1,1,1,1,1,1,1,0,0,0,0,1,27000,1,400,1,65000,0,0,1,4800,0,0,1,31470,1,500,0,0,1,450,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,0,19250000,19250000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1174,Calvin College,Y,002241,A,N,MI,2,2,0,0,0,0,0,0,1,1540,.,1,1,1,0,0,0,0,0,0,0,0,1,5370,1,786,1,16694,1,204,1,428,1,2164,1,5940,1,2278,1,1623,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1176,Eastern Michigan University,Y,002259,A,N,MI,1,1,0,0,0,0,0,0,1,3580,.,1,1,1,0,0,1,0,0,0,1,576,1,9544,1,1250,1,6730,1,2785,1,1485,1,1104,1,8439,1,1265,1,1622,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,15697000,5486000,0,0,0,12287000,13375000,0,0,0,0,15514,5423,0,0,0,12144,13220,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1178,Grand Valley State University,Y,002268,A,N,MI,2,1,0,0,0,0,0,0,1,3375,.,1,1,1,1,1,1,0,0,0,0,0,1,3898,1,1500,1,918,1,2000,1,300,1,21595,1,1349,1,295,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,0,3000000,3000000,1,0,0,0,0,0,0,250000,300000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1179,Hope College,Y,002273,A,N,MI,3,2,0,0,0,0,0,0,1,2926,.,1,1,1,1,0,1,0,0,0,0,0,1,21040,1,1747,1,7000,1,7453,1,2705,1,3680,1,19900,1,7520,0,0,1,24650,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1180,Michigan State University,Y,002290,A,N,MI,1,1,0,1,1,1,0,0,1,358097,.,1,1,0,1,1,1,1,1,1,1,1188620,1,468360,1,4330,1,135400,1,207790,1,13610,1,18290,1,194170,1,22500,1,36030,0,0,639,1,146740,1,1019000,373760,0,2245000,880580,0,0,3681000,0,0,0,1,994340,1,5,0,364380,7834960,8199340,0,435000,6230700,6665700,1,597000,0,0,520000,0,0,0,1997000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4926000,1712000,0,4300000,3432000,0,0,3501000,0,6050000,0,0,0,0,0,0,0,0,0,0,0,0,1,700000,0,1,58700000,15500000,0,73600000,18800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,1181,Michigan Technological University,Y,002292,A,N,MI,1,1,0,0,0,0,0,0,1,43081,.,1,1,1,1,1,1,1,0,0,1,40541,1,17608,1,5430,1,214447,0,0,1,1073,1,8429,1,26444,1,695,1,3601,1,427,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1182,Oakland University,Y,002307,A,N,MI,1,1,0,0,0,0,0,0,1,9169,.,1,1,1,1,2,1,0,0,0,0,0,1,12623,1,2076,1,17760,1,1965,1,601,0,0,1,17903,1,722,1,7,1,8824,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1183,Wayne State University,Y,002329,A,N,MI,1,1,0,1,0,1,0,0,1,220731,.,1,1,1,1,1,1,1,1,1,0,0,1,171389,1,8464,1,98253,1,264502,1,5171,1,717,1,110592,1,14454,1,18934,0,0,0,1,56333,1,0,13410000,0,0,0,0,0,300000,0,0,0,1,8635000,1,1,3087800,0,10622200,13710000,0,6167425,5046075,11213500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,M,M,1,0,75000000,0,0,75000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150000000,0
2007,1184,Western Michigan University,Y,002330,A,N,MI,1,1,0,0,0,0,0,0,1,18005,.,1,1,1,1,1,1,0,0,0,0,0,1,10253,1,2282,1,29233,0,0,1,3112,1,10344,1,31756,1,1913,1,3006,1,1454,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1185,Carleton College,Y,002340,A,N,MN,3,2,0,0,0,0,0,0,1,1785,.,1,1,1,1,0,1,0,0,0,1,1387,1,31865,1,1822,0,0,0,0,0,0,1,2369,1,13268,1,8450,0,0,0,0,0,0,S,1,0,0,806876,0,0,0,0,0,0,0,0,0,S,0,0,0,0,806876,806876,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2007,1186,Macalester College,Y,002358,A,N,MN,3,2,0,0,0,0,0,0,1,2351,.,1,1,1,0,0,1,0,0,0,1,2630,1,19481,1,4960,0,0,0,0,1,2480,1,19350,1,32562,1,11712,1,6783,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
